sample_accession	run_accession	assembly_accession	assembly_seqkit_sum	asm_pipe_filter	asm_fasta_on_osf	dataset	scientific_name	sylph_species_pre_202505	in_hq_pre_202505	sylph_species	sylph_filter	hq_filter	osf_tarball_filename	osf_tarball_url	aws_url	comments
SAMD00070991	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00080445	DRR129659	ERZ2886095	seqkit.v0.1_DLS_k0_82ddeef3cdd37157e8a0272141d62868	PASS	1	661k	Vibrio algivorus	Vibrio algivorus	T	Vibrio algivorus	PASS	PASS	atb.assembly.r0.2.batch.147.tar.xz	https://osf.io/download/6671807d0f8c8017ff3c98dd/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00080445.fa.gz	None
SAMD00080446	DRR129661	ERZ2886096	seqkit.v0.1_DLS_k0_8cd271a067043b57d4d266f5cfcca469	PASS	1	661k	Vibrio casei	Vibrio casei	T	Vibrio casei	PASS	PASS	atb.assembly.r0.2.batch.147.tar.xz	https://osf.io/download/6671807d0f8c8017ff3c98dd/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00080446.fa.gz	None
SAMD00090152	DRR106189	ERZ2886333	seqkit.v0.1_DLS_k0_580ba592fd7bda21c90158bfad77f7f7	META_FAIL	1	661k	Veillonella atypica KON	Veillonella atypica	T	Veillonella atypica	PASS	META_FAIL	atb.assembly.r0.2.batch.147.tar.xz	https://osf.io/download/6671807d0f8c8017ff3c98dd/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00090152.fa.gz	Run(s) passed 661k metadata checks, but not AllTheBacteria checks
SAMD00090153	DRR106190	ERZ2886334	seqkit.v0.1_DLS_k0_bc8ebdfe76f8f0d52ba4a643df23f7a0	META_FAIL	1	661k	Veillonella infantium	Veillonella infantium	T	Veillonella infantium	PASS	META_FAIL	atb.assembly.r0.2.batch.147.tar.xz	https://osf.io/download/6671807d0f8c8017ff3c98dd/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00090153.fa.gz	Run(s) passed 661k metadata checks, but not AllTheBacteria checks
SAMD00090155	DRR106192	ERZ2886336	seqkit.v0.1_DLS_k0_25aa2393c7dd850be2966b3d5bdf31f3	META_FAIL	1	661k	Veillonella denticariosi JCM 15641	Veillonella denticariosi	T	Veillonella denticariosi	PASS	META_FAIL	atb.assembly.r0.2.batch.147.tar.xz	https://osf.io/download/6671807d0f8c8017ff3c98dd/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00090155.fa.gz	Run(s) passed 661k metadata checks, but not AllTheBacteria checks
SAMD00090159	DRR106196	NA	seqkit.v0.1_DLS_k0_09093f62ffaba4becfc38202debbc0f4	META_FAIL	1	661k	Veillonella rogosae JCM 15642	Veillonella rogosae	T	Veillonella rogosae	PASS	META_FAIL	atb.assembly.r0.2.batch.147.tar.xz	https://osf.io/download/6671807d0f8c8017ff3c98dd/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00090159.fa.gz	Run(s) passed 661k metadata checks, but not AllTheBacteria checks
SAMD00099060	DRR159947	ERZ25076976	seqkit.v0.1_DLS_k0_cc1b23ed81b9852b6f91605b18a50c90	PASS	1	r0.2	Lactobacillus paragasseri	Lactobacillus paragasseri	T	unknown	SYLPH_RESULTS_FAIL	SYLPH_RESULTS_FAIL	atb.assembly.r0.2.batch.116.tar.xz	https://osf.io/download/66716aa00f8c8017e73c917a/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00099060.fa.gz	None
SAMD00099061	DRR159948	ERZ25076974	seqkit.v0.1_DLS_k0_b2217f94c20dfe0a3ec597b0c425323d	PASS	1	r0.2	Lactobacillus paragasseri	Lactobacillus paragasseri	T	unknown	SYLPH_RESULTS_FAIL	SYLPH_RESULTS_FAIL	atb.assembly.r0.2.batch.116.tar.xz	https://osf.io/download/66716aa00f8c8017e73c917a/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00099061.fa.gz	None
SAMD00099062	DRR159949	ERZ25076979	seqkit.v0.1_DLS_k0_f2275b535ee0e8ac2261bcd23acaacb0	PASS	1	r0.2	Lactobacillus paragasseri	Lactobacillus paragasseri	T	unknown	SYLPH_RESULTS_FAIL	SYLPH_RESULTS_FAIL	atb.assembly.r0.2.batch.116.tar.xz	https://osf.io/download/66716aa00f8c8017e73c917a/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00099062.fa.gz	None
SAMD00099063	DRR159950	ERZ25076980	seqkit.v0.1_DLS_k0_fff08a27a361fb873f7f8ab6698cc1f0	PASS	1	r0.2	Lactobacillus gasseri	Lactobacillus gasseri	T	Lactobacillus gasseri	PASS	PASS	atb.assembly.r0.2.batch.116.tar.xz	https://osf.io/download/66716aa00f8c8017e73c917a/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00099063.fa.gz	None
SAMD00105948	DRR117949	ERZ25077030	seqkit.v0.1_DLS_k0_5a593a5ddc7fff1219217316b1d70df6	PASS	1	r0.2	Gluconobacter wancherniae NBRC 103581	Gluconobacter_B wancherniae	T	Gluconobacter_B wancherniae	PASS	PASS	atb.assembly.r0.2.batch.113.tar.xz	https://osf.io/download/66716a366b6c8e342a04d089/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00105948.fa.gz	None
SAMD00106687	DRR118837	ERZ26275245	seqkit.v0.1_DLS_k0_9ab52f38e30e064443630fd807f0e29f	PASS	1	Incr_release.202408	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	Helicobacter_C cinaedi	T	Helicobacter_C cinaedi	PASS	PASS	atb.assembly.incr_release.202408.batch.44.tar.xz	https://osf.io/download/66d9a5a10ca25644d045a0ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00106687.fa.gz	None
SAMD00109228	DRR518144	ERZ26275282	seqkit.v0.1_DLS_k0_825915aad8b1830e033bf704d95f26b8	PASS	1	Incr_release.202408	Mycobacterium marinum	Mycobacterium marinum	T	Mycobacterium marinum	PASS	PASS	atb.assembly.incr_release.202408.batch.47.tar.xz	https://osf.io/download/66d9a6a1cd4db82d7b1eb7b2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00109228.fa.gz	None
SAMD00119030	DRR379708	ERZ25078129	seqkit.v0.1_DLS_k0_4e5e5372a711beffd7c781602751b0f5	PASS	1	r0.2	Rhodococcus erythropolis	Rhodococcus qingshengii	T	Rhodococcus qingshengii	PASS	PASS	atb.assembly.r0.2.batch.135.tar.xz	https://osf.io/download/66717cf86b6c8e344b04cb98/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00119030.fa.gz	None
SAMD00129656	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00129980	DRR141376	ERZ25078336	seqkit.v0.1_DLS_k0_c0d5bb8de8e1b2124d21a43ce64ce09d	PASS	1	r0.2	Capnocytophaga felis	Capnocytophaga felis	T	Capnocytophaga felis	PASS	PASS	atb.assembly.r0.2.batch.103.tar.xz	https://osf.io/download/66715cd06b6c8e341104cbf5/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00129980.fa.gz	None
SAMD00129985	DRR149210	ERZ25078343	seqkit.v0.1_DLS_k0_86af684255822baa32c82c363dda848d	PASS	1	r0.2	Pseudonocardia autotrophica	Pseudonocardia autotrophica	T	Pseudonocardia autotrophica	PASS	PASS	atb.assembly.r0.2.batch.134.tar.xz	https://osf.io/download/66717c396b6c8e345004ca6e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00129985.fa.gz	None
SAMD00137665	DRR154112	ERZ25078767	seqkit.v0.1_DLS_k0_cbd95d06af31143125c635380096371c	PASS	1	r0.2	Streptococcus pneumoniae	Streptococcus pneumoniae	T	Streptococcus pneumoniae	PASS	PASS	atb.assembly.r0.2.batch.599.tar.xz	https://osf.io/download/6672fc25b5a03601119ff323/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00137665.fa.gz	None
SAMD00140687	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00143386	DRR153226	ERZ25080016	seqkit.v0.1_DLS_k0_ca884c7a090b2ff5fc3336e6eef510bb	PASS	1	r0.2	Phascolarctobacterium faecium	Phascolarctobacterium faecium	T	unknown	SYLPH_RESULTS_FAIL	SYLPH_RESULTS_FAIL	atb.assembly.r0.2.batch.128.tar.xz	https://osf.io/download/66717182d835c439cd4ce963/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00143386.fa.gz	None
SAMD00143522	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMD00144945	DRR153389	ERZ25080020	seqkit.v0.1_DLS_k0_5c4fb714b7c9d72af8e2e3411788d53f	PASS	1	r0.2	Thermosipho globiformans	Thermosipho japonicus	T	Thermosipho japonicus	PASS	PASS	atb.assembly.r0.2.batch.146.tar.xz	https://osf.io/download/667180950f8c8017fa3c9543/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00144945.fa.gz	None
SAMD00153162	DRR161184	ERZ25080329	seqkit.v0.1_DLS_k0_84c10eef738a8572e95ab4ec5fcfe04c	PASS	1	r0.2	Mycolicibacterium parafortuitum	Mycobacterium sp002946335	T	Mycobacterium sp002946335	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153162.fa.gz	None
SAMD00153163	DRR161185	ERZ25080334	seqkit.v0.1_DLS_k0_abdfd0e60b4ec9b0d0502187af93c30d	PASS	1	r0.2	Mycolicibacterium pulveris	Mycobacterium pulveris	T	Mycobacterium pulveris	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153163.fa.gz	None
SAMD00153164	DRR161186	ERZ25080330	seqkit.v0.1_DLS_k0_c14f546ba1d7f4700f3fb2b46670c7f1	PASS	1	r0.2	Mycolicibacterium tokaiense	Mycobacterium tokaiense	T	Mycobacterium tokaiense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153164.fa.gz	None
SAMD00153165	DRR161187	ERZ25080332	seqkit.v0.1_DLS_k0_c7b9ec1886f360cc7a72fb33fc5aa7c2	PASS	1	r0.2	Mycolicibacterium moriokaense	Mycobacterium moriokaense	T	Mycobacterium moriokaense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153165.fa.gz	None
SAMD00153166	DRR161188	ERZ25080333	seqkit.v0.1_DLS_k0_9c7938ee5626dbaac1247c0f16c375d4	PASS	1	r0.2	Mycolicibacterium aichiense	Mycobacterium aichiense	T	Mycobacterium aichiense	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153166.fa.gz	None
SAMD00153167	DRR161189	ERZ25080331	seqkit.v0.1_DLS_k0_616cb0dec9daffb30681a8b0396fa047	PASS	1	r0.2	Mycolicibacterium agri	Mycobacterium agri	T	Mycobacterium agri	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153167.fa.gz	None
SAMD00153168	DRR161190	ERZ25080335	seqkit.v0.1_DLS_k0_4d9fb31a1b21d43982fffde00eaeaec8	PASS	1	r0.2	Mycobacterium novum	Mycobacterium algericum	T	Mycobacterium algericum	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153168.fa.gz	None
SAMD00153169	DRR161191	ERZ25080340	seqkit.v0.1_DLS_k0_7a6d3b09702ec863e62aa510b258a591	PASS	1	r0.2	Mycolicibacterium duvalii	Mycobacterium duvalii	T	Mycobacterium duvalii	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153169.fa.gz	None
SAMD00153170	DRR161192	ERZ25080339	seqkit.v0.1_DLS_k0_f201813d26d392f5ba34c58efa0f0a4e	PASS	1	r0.2	Mycobacterium gallinarum	Mycobacterium gallinarum	T	Mycobacterium gallinarum	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153170.fa.gz	None
SAMD00153171	DRR161193	ERZ25080338	seqkit.v0.1_DLS_k0_c9a37ffbbc494190902ae7cd11863893	PASS	1	r0.2	Mycolicibacterium fallax	Mycobacterium fallax	T	Mycobacterium fallax	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153171.fa.gz	None
SAMD00153172	DRR161194	ERZ25080337	seqkit.v0.1_DLS_k0_95b993f4a3aecd8884f8b4d0f85dddc0	PASS	1	r0.2	Mycolicibacter terrae	Mycobacterium terrae	T	Mycobacterium terrae	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153172.fa.gz	None
SAMD00153173	DRR161195	ERZ25080336	seqkit.v0.1_DLS_k0_93ff00b733c6a66976db835069c290e7	PASS	1	r0.2	Mycolicibacterium alvei	Mycobacterium alvei	T	Mycobacterium alvei	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153173.fa.gz	None
SAMD00153174	DRR161196	ERZ25080341	seqkit.v0.1_DLS_k0_33acf65e922926aff7e3e56742e71468	PASS	1	r0.2	Mycolicibacterium mageritense	Mycobacterium mageritense	T	Mycobacterium mageritense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153174.fa.gz	None
SAMD00153175	DRR161197	ERZ25080343	seqkit.v0.1_DLS_k0_67f4995361d035f664532ea7a610a15e	PASS	1	r0.2	Mycobacterium simiae	Mycobacterium simiae	T	Mycobacterium simiae	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153175.fa.gz	None
SAMD00153176	DRR161198	ERZ25080344	seqkit.v0.1_DLS_k0_69e2dd93953ac496ec72bdc035f58d8e	PASS	1	r0.2	Mycolicibacterium chitae	Mycobacterium chitae	T	Mycobacterium chitae	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153176.fa.gz	None
SAMD00153177	DRR161199	ERZ25080345	seqkit.v0.1_DLS_k0_f1b111ec21e89fde1627fd1787ea04f7	PASS	1	r0.2	Mycobacterium cookii	Mycobacterium cookii	T	Mycobacterium cookii	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153177.fa.gz	None
SAMD00153178	DRR161200	ERZ25080342	seqkit.v0.1_DLS_k0_ff367b5fd2fa662802effa038c216266	PASS	1	r0.2	Mycolicibacterium doricum	Mycobacterium doricum	T	Mycobacterium doricum	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153178.fa.gz	None
SAMD00153179	DRR161201	ERZ25080346	seqkit.v0.1_DLS_k0_fd432e0f62b26c5afa6f03192c9f6a0f	PASS	1	r0.2	Mycolicibacterium poriferae	Mycobacterium poriferae	T	Mycobacterium poriferae	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153179.fa.gz	None
SAMD00153180	DRR161202	ERZ25080347	seqkit.v0.1_DLS_k0_127a67044bf065c002bba50614a0e491	PASS	1	r0.2	Mycobacterium shottsii	Mycobacterium marinum	T	Mycobacterium marinum	PASS	PASS	atb.assembly.r0.2.batch.332.tar.xz	https://osf.io/download/6673fd0f2026e9027323dfe3/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153180.fa.gz	None
SAMD00153181	DRR161203	ERZ25080350	seqkit.v0.1_DLS_k0_741aa42cb2b603c836ffb4d0f221af30	PASS	1	r0.2	Mycobacterium branderi	Mycobacterium branderi	T	Mycobacterium branderi	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153181.fa.gz	None
SAMD00153182	DRR161204	ERZ25080348	seqkit.v0.1_DLS_k0_6e436ac21a865a5993676b671a8265e4	PASS	1	r0.2	Mycolicibacterium gadium	Mycobacterium gadium	T	Mycobacterium gadium	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153182.fa.gz	None
SAMD00153183	DRR161205	ERZ25080349	seqkit.v0.1_DLS_k0_b603d6fb97c1313568855917b15da961	PASS	1	r0.2	Mycobacterium saskatchewanense	Mycobacterium saskatchewanense	T	Mycobacterium saskatchewanense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153183.fa.gz	None
SAMD00153184	DRR161206	ERZ25080353	seqkit.v0.1_DLS_k0_75ac3fa885e0dc21a29151f4da78572e	PASS	1	r0.2	Mycolicibacterium psychrotolerans	Mycobacterium psychrotolerans	T	Mycobacterium psychrotolerans	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153184.fa.gz	None
SAMD00153186	DRR161208	ERZ25080351	seqkit.v0.1_DLS_k0_321f6b9735c303102d2a0adbc3456c5c	PASS	1	r0.2	Mycolicibacter hiberniae	Mycobacterium hiberniae	T	Mycobacterium hiberniae	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153186.fa.gz	None
SAMD00153187	DRR161209	ERZ25080354	seqkit.v0.1_DLS_k0_6744edfff80560c58d945981f9ed80ff	PASS	1	r0.2	Mycobacterium kubicae	Mycobacterium kubicae	T	Mycobacterium kubicae	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153187.fa.gz	None
SAMD00153188	DRR161210	ERZ25080355	seqkit.v0.1_DLS_k0_8b521a8be61906a6133f92b4105c17d7	PASS	1	r0.2	Mycolicibacterium madagascariense	Mycobacterium madagascariense	T	Mycobacterium madagascariense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153188.fa.gz	None
SAMD00153189	DRR161211	ERZ25080356	seqkit.v0.1_DLS_k0_8a947f9f23a5f97c1e0c55afa703e1cd	PASS	1	r0.2	Mycolicibacterium confluentis	Mycobacterium confluentis	T	Mycobacterium confluentis	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153189.fa.gz	None
SAMD00153190	DRR161212	ERZ25080359	seqkit.v0.1_DLS_k0_6c08664244331479fd9491f2d025e13a	PASS	1	r0.2	Mycobacterium shinjukuense	Mycobacterium shinjukuense	T	Mycobacterium shinjukuense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153190.fa.gz	None
SAMD00153191	DRR161213	ERZ25080358	seqkit.v0.1_DLS_k0_2959355bd315279b423e9adcfafed39d	PASS	1	r0.2	Mycobacterium conspicuum	Mycobacterium conspicuum	T	Mycobacterium conspicuum	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153191.fa.gz	None
SAMD00153192	DRR161214	ERZ25080357	seqkit.v0.1_DLS_k0_be74ee6106633d0a212ea87b58552880	PASS	1	r0.2	Mycobacterium florentinum	Mycobacterium florentinum	T	Mycobacterium florentinum	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153192.fa.gz	None
SAMD00153193	DRR161215	ERZ25080360	seqkit.v0.1_DLS_k0_5707b6a1e07c77ec5d4030d1b6f8d32c	PASS	1	r0.2	Mycobacterium parmense	Mycobacterium parmense	T	Mycobacterium parmense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153193.fa.gz	None
SAMD00153194	DRR161216	ERZ25080364	seqkit.v0.1_DLS_k0_6c62be798201c994630536576252c1b8	PASS	1	r0.2	Mycobacterium heidelbergense	Mycobacterium heidelbergense	T	Mycobacterium heidelbergense	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153194.fa.gz	None
SAMD00153195	DRR161217	ERZ25080363	seqkit.v0.1_DLS_k0_17b47730e29a8dcd92a1add85b661a9e	PASS	1	r0.2	Mycolicibacterium aubagnense	Mycobacterium aubagnense	T	Mycobacterium aubagnense	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153195.fa.gz	None
SAMD00153196	DRR161218	ERZ25080367	seqkit.v0.1_DLS_k0_cc1cda4ef83b684197e6e4bb3e21cb79	PASS	1	r0.2	Mycolicibacterium phocaicum	Mycobacterium phocaicum	T	Mycobacterium phocaicum	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153196.fa.gz	None
SAMD00153197	DRR161219	ERZ25080365	seqkit.v0.1_DLS_k0_eeced13cfe640f0491c39728fe728162	PASS	1	r0.2	Mycolicibacterium boenickei	Mycobacterium boenickei	T	Mycobacterium boenickei	PASS	PASS	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153197.fa.gz	None
SAMD00153198	DRR161220	ERZ25080361	seqkit.v0.1_DLS_k0_4638deabc17b2bc9688245f638e9882b	PASS	1	r0.2	Mycobacterium lacus	Mycobacterium lacus	T	Mycobacterium lacus	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153198.fa.gz	None
SAMD00153199	DRR161221	ERZ25080362	seqkit.v0.1_DLS_k0_d001f418de4569f87d2180e605c6d66e	PASS	1	r0.2	Mycolicibacterium monacense	Mycobacterium monacense	T	Mycobacterium monacense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153199.fa.gz	None
SAMD00153200	DRR161222	ERZ25080366	seqkit.v0.1_DLS_k0_43d5003eee27a584285624cde6baabd7	PASS	1	r0.2	Mycolicibacter senuensis	Mycobacterium senuense	T	Mycobacterium senuense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153200.fa.gz	None
SAMD00153201	DRR161223	ERZ25080371	seqkit.v0.1_DLS_k0_d42bc23e7b7f7fde04a9e8d03fdb6a7d	PASS	1	r0.2	Mycobacterium seoulense	Mycobacterium seoulense	T	Mycobacterium seoulense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153201.fa.gz	None
SAMD00153202	DRR161224	ERZ25080368	seqkit.v0.1_DLS_k0_a114621b89249b0ce7e4e6b735813bbd	PASS	1	r0.2	Mycolicibacterium insubricum	Mycobacterium insubricum	T	Mycobacterium insubricum	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153202.fa.gz	None
SAMD00153203	DRR161225	ERZ25080369	seqkit.v0.1_DLS_k0_8b5d28a73c375817c32d75bc55b39bcc	PASS	1	r0.2	Mycobacterium noviomagense	Mycobacterium noviomagense	T	Mycobacterium noviomagense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153203.fa.gz	None
SAMD00153204	DRR161226	ERZ25080372	seqkit.v0.1_DLS_k0_b8b4f3ce51047e8a680b8c5f343118d7	PASS	1	r0.2	Mycobacterium paraseoulense	Mycobacterium paraseoulense	T	Mycobacterium paraseoulense	PASS	PASS	atb.assembly.r0.2.batch.123.tar.xz	https://osf.io/download/6671706e6b6c8e343604cae2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00153204.fa.gz	None
